Time X Y Z ID Radius Species
9.05 -2.01118e-07 -1.05143e-05 -1.94764e-06 1 1e-06 0
9.05 -2.27675e-06 -1.0453e-05 -2.46907e-06 2 1e-06 0
9.05 -3.37906e-06 -1.13961e-05 -3.84398e-06 3 1e-06 0
9.05 -1.37295e-06 -1.11006e-05 -4.16522e-06 4 1e-06 0
9.05 3.96913e-07 -1.17563e-05 -3.4345e-06 5 1e-06 0
9.05 -2.77667e-07 5.51302e-06 -4.364e-06 6 1e-06 0
9.05 -5.17001e-07 3.51776e-06 -4.49699e-06 7 1e-06 0
9.1 -6.00174e-07 -8.48492e-06 -2.2683e-06 0 1e-06 0
9.1 -2.10027e-07 -1.05306e-05 -1.94201e-06 1 1e-06 0
9.1 -2.24354e-06 -1.04425e-05 -2.45875e-06 2 1e-06 0
9.1 -3.37999e-06 -1.13814e-05 -3.84362e-06 3 1e-06 0
9.1 -1.38593e-06 -1.1106e-05 -4.17696e-06 4 1e-06 0
9.1 3.88741e-07 -1.17582e-05 -3.45124e-06 5 1e-06 0
9.1 -2.81063e-07 5.51002e-06 -4.36365e-06 6 1e-06 0
9.1 -5.19158e-07 3.51761e-06 -4.48888e-06 7 1e-06 0
9.15 -6.05602e-07 -8.51367e-06 -2.2593e-06 0 1e-06 0
9.15 -2.19599e-07 -1.05443e-05 -1.93514e-06 1 1e-06 0
9.15 -2.21678e-06 -1.04324e-05 -2.44676e-06 2 1e-06 0
9.15 -3.38312e-06 -1.13677e-05 -3.84109e-06 3 1e-06 0
9.15 -1.3948e-06 -1.11164e-05 -4.18634e-06 4 1e-06 0
9.15 3.85204e-07 -1.17587e-05 -3.46236e-06 5 1e-06 0
9.15 -2.88695e-07 5.50694e-06 -4.35984e-06 6 1e-06 0
9.15 -5.20271e-07 3.51336e-06 -4.47731e-06 7 1e-06 0
9.2 -6.13758e-07 -8.53809e-06 -2.24941e-06 0 1e-06 0
9.2 -2.29979e-07 -1.05554e-05 -1.92388e-06 1 1e-06 0
9.2 -2.1886e-06 -1.04213e-05 -2.4349e-06 2 1e-06 0
9.2 -3.38546e-06 -1.13583e-05 -3.83494e-06 3 1e-06 0
9.2 -1.40253e-06 -1.11242e-05 -4.19502e-06 4 1e-06 0
9.2 3.89906e-07 -1.17598e-05 -3.47425e-06 5 1e-06 0
9.2 -2.96878e-07 5.50565e-06 -4.3577e-06 6 1e-06 0
9.2 -5.22531e-07 3.50359e-06 -4.46999e-06 7 1e-06 0
9.25 -6.20151e-07 -8.55693e-06 -2.24332e-06 0 1e-06 0
9.25 -2.42528e-07 -1.05661e-05 -1.91629e-06 1 1e-06 0
9.25 -2.1669e-06 -1.04075e-05 -2.43023e-06 2 1e-06 0
9.25 -3.38672e-06 -1.13577e-05 -3.82791e-06 3 1e-06 0
9.25 -1.40796e-06 -1.11391e-05 -4.20449e-06 4 1e-06 0
9.25 3.86659e-07 -1.17628e-05 -3.48332e-06 5 1e-06 0
9.25 -3.022e-07 5.5112e-06 -4.35961e-06 6 1e-06 0
9.25 -5.2578e-07 3.49606e-06 -4.46013e-06 7 1e-06 0
9.3 -6.29203e-07 -8.57365e-06 -2.23329e-06 0 1e-06 0
9.3 -2.41928e-07 -1.05726e-05 -1.90248e-06 1 1e-06 0
9.3 -2.14755e-06 -1.03862e-05 -2.42414e-06 2 1e-06 0
9.3 -3.38791e-06 -1.13535e-05 -3.82412e-06 3 1e-06 0
9.3 -1.41561e-06 -1.11566e-05 -4.21543e-06 4 1e-06 0
9.3 3.81623e-07 -1.17632e-05 -3.48982e-06 5 1e-06 0
9.3 -3.01907e-07 5.51605e-06 -4.35926e-06 6 1e-06 0
9.3 -5.29454e-07 3.48919e-06 -4.44813e-06 7 1e-06 0
9.35 -6.4534e-07 -8.58552e-06 -2.21978e-06 0 1e-06 0
9.35 -2.3309e-07 -1.0581e-05 -1.88405e-06 1 1e-06 0
9.35 -2.14269e-06 -1.03683e-05 -2.42369e-06 2 1e-06 0
9.35 -3.38888e-06 -1.13462e-05 -3.82036e-06 3 1e-06 0
9.35 -1.42791e-06 -1.11746e-05 -4.22393e-06 4 1e-06 0
9.35 3.78893e-07 -1.17607e-05 -3.49548e-06 5 1e-06 0
9.35 -3.01947e-07 5.51915e-06 -4.35621e-06 6 1e-06 0
9.35 -5.32396e-07 3.48139e-06 -4.4419e-06 7 1e-06 0
9.4 -6.549e-07 -8.59859e-06 -2.20239e-06 0 1e-06 0
9.4 -2.13116e-07 -1.05884e-05 -1.86322e-06 1 1e-06 0
9.4 -2.14256e-06 -1.03549e-05 -2.42455e-06 2 1e-06 0
9.4 -3.38684e-06 -1.1343e-05 -3.81209e-06 3 1e-06 0
9.4 -1.44009e-06 -1.11967e-05 -4.23084e-06 4 1e-06 0
9.4 3.82191e-07 -1.17569e-05 -3.50281e-06 5 1e-06 0
9.4 -3.0281e-07 5.52551e-06 -4.35472e-06 6 1e-06 0
9.4 -5.37117e-07 3.47487e-06 -4.43556e-06 7 1e-06 0
9.45 -6.70051e-07 -8.61069e-06 -2.18372e-06 0 1e-06 0
9.45 -1.89443e-07 -1.05901e-05 -1.84508e-06 1 1e-06 0
9.45 -2.14086e-06 -1.03418e-05 -2.42521e-06 2 1e-06 0
9.45 -3.39259e-06 -1.13402e-05 -3.79883e-06 3 1e-06 0
9.45 -1.45166e-06 -1.12197e-05 -4.23661e-06 4 1e-06 0
9.45 3.86324e-07 -1.17557e-05 -3.50056e-06 5 1e-06 0
9.45 -3.0346e-07 5.53215e-06 -4.36055e-06 6 1e-06 0
9.45 -5.41547e-07 3.46931e-06 -4.43297e-06 7 1e-06 0
9.5 -6.88838e-07 -8.62641e-06 -2.17253e-06 0 1e-06 0
9.5 -1.71352e-07 -1.05892e-05 -1.83624e-06 1 1e-06 0
9.5 -2.13406e-06 -1.03277e-05 -2.42636e-06 2 1e-06 0
9.5 -3.40581e-06 -1.1341e-05 -3.77875e-06 3 1e-06 0
9.5 -1.46468e-06 -1.12404e-05 -4.23999e-06 4 1e-06 0
9.5 3.92582e-07 -1.1752e-05 -3.49804e-06 5 1e-06 0
9.5 -3.09586e-07 5.54195e-06 -4.36553e-06 6 1e-06 0
9.5 -5.49153e-07 3.46203e-06 -4.42778e-06 7 1e-06 0
9.55 -7.0262e-07 -8.64037e-06 -2.16426e-06 0 1e-06 0
9.55 -1.56069e-07 -1.05867e-05 -1.82448e-06 1 1e-06 0
9.55 -2.13077e-06 -1.03153e-05 -2.42807e-06 2 1e-06 0
9.55 -3.42777e-06 -1.13357e-05 -3.7582e-06 3 1e-06 0
9.55 -1.47859e-06 -1.12619e-05 -4.24325e-06 4 1e-06 0
9.55 3.98678e-07 -1.17444e-05 -3.48936e-06 5 1e-06 0
9.55 -3.12316e-07 5.54761e-06 -4.3712e-06 6 1e-06 0
9.55 -5.53175e-07 3.45778e-06 -4.42038e-06 7 1e-06 0
9.6 -7.18274e-07 -8.65551e-06 -2.15524e-06 0 1e-06 0
9.6 -1.45076e-07 -1.0582e-05 -1.81149e-06 1 1e-06 0
9.6 -2.13082e-06 -1.03118e-05 -2.43209e-06 2 1e-06 0
9.6 -3.44594e-06 -1.13262e-05 -3.7411e-06 3 1e-06 0
9.6 -1.49192e-06 -1.12764e-05 -4.24904e-06 4 1e-06 0
9.6 4.01688e-07 -1.17385e-05 -3.48394e-06 5 1e-06 0
9.6 -3.17136e-07 5.55001e-06 -4.38071e-06 6 1e-06 0
9.6 -5.55465e-07 3.45356e-06 -4.42002e-06 7 1e-06 0
9.65 -7.34027e-07 -8.66981e-06 -2.14871e-06 0 1e-06 0
9.65 -1.39076e-07 -1.05778e-05 -1.79915e-06 1 1e-06 0
9.65 -2.13344e-06 -1.03125e-05 -2.43329e-06 2 1e-06 0
9.65 -3.45687e-06 -1.13152e-05 -3.7281e-06 3 1e-06 0
9.65 -1.50652e-06 -1.1286e-05 -4.25137e-06 4 1e-06 0
9.65 4.01065e-07 -1.173e-05 -3.473e-06 5 1e-06 0
9.65 -3.15814e-07 5.54839e-06 -4.38871e-06 6 1e-06 0
9.65 -5.59982e-07 3.45111e-06 -4.42129e-06 7 1e-06 0
9.7 -7.46013e-07 -8.68555e-06 -2.14174e-06 0 1e-06 0
9.7 -1.37086e-07 -1.05726e-05 -1.79263e-06 1 1e-06 0
9.7 -2.12999e-06 -1.03122e-05 -2.43433e-06 2 1e-06 0
9.7 -3.46766e-06 -1.13068e-05 -3.71843e-06 3 1e-06 0
9.7 -1.52078e-06 -1.12947e-05 -4.25022e-06 4 1e-06 0
9.7 3.99498e-07 -1.17152e-05 -3.46655e-06 5 1e-06 0
9.7 -3.14634e-07 5.5393e-06 -4.39779e-06 6 1e-06 0
9.7 -5.65412e-07 3.45449e-06 -4.42439e-06 7 1e-06 0
9.75 -7.57972e-07 -8.69895e-06 -2.13213e-06 0 1e-06 0
9.75 -1.37022e-07 -1.05667e-05 -1.78758e-06 1 1e-06 0
9.75 -2.1268e-06 -1.03124e-05 -2.42805e-06 2 1e-06 0
9.75 -3.46949e-06 -1.13052e-05 -3.70548e-06 3 1e-06 0
9.75 -1.52646e-06 -1.13048e-05 -4.25056e-06 4 1e-06 0
9.75 3.91081e-07 -1.17019e-05 -3.46494e-06 5 1e-06 0
9.75 -3.07542e-07 5.53001e-06 -4.40851e-06 6 1e-06 0
9.75 -5.69514e-07 3.45773e-06 -4.42314e-06 7 1e-06 0
9.8 -7.75312e-07 -8.69695e-06 -2.12517e-06 0 1e-06 0
9.8 -1.37393e-07 -1.05634e-05 -1.7866e-06 1 1e-06 0
9.8 -2.13141e-06 -1.03177e-05 -2.42895e-06 2 1e-06 0
9.8 -3.47263e-06 -1.13107e-05 -3.6924e-06 3 1e-06 0
9.8 -1.53232e-06 -1.13147e-05 -4.24993e-06 4 1e-06 0
9.8 3.7482e-07 -1.16833e-05 -3.46541e-06 5 1e-06 0
9.8 -3.01088e-07 5.52217e-06 -4.41632e-06 6 1e-06 0
9.8 -5.69067e-07 3.46029e-06 -4.42217e-06 7 1e-06 0
9.85 -7.93267e-07 -8.69591e-06 -2.11714e-06 0 1e-06 0
9.85 -1.42232e-07 -1.05616e-05 -1.78907e-06 1 1e-06 0
9.85 -2.1404e-06 -1.03196e-05 -2.4275e-06 2 1e-06 0
9.85 -3.47824e-06 -1.13108e-05 -3.68065e-06 3 1e-06 0
9.85 -1.5337e-06 -1.1332e-05 -4.24539e-06 4 1e-06 0
9.85 3.61548e-07 -1.16693e-05 -3.4647e-06 5 1e-06 0
9.85 -2.91561e-07 5.51585e-06 -4.41888e-06 6 1e-06 0
9.85 -5.73594e-07 3.45643e-06 -4.42311e-06 7 1e-06 0
9.9 -8.11355e-07 -8.69103e-06 -2.11068e-06 0 1e-06 0
9.9 -1.49115e-07 -1.05591e-05 -1.79331e-06 1 1e-06 0
9.9 -2.14765e-06 -1.03243e-05 -2.42803e-06 2 1e-06 0
9.9 -3.47442e-06 -1.13081e-05 -3.67038e-06 3 1e-06 0
9.9 -1.52912e-06 -1.13476e-05 -4.23663e-06 4 1e-06 0
9.9 3.48352e-07 -1.16543e-05 -3.46546e-06 5 1e-06 0
9.9 -2.88051e-07 5.5054e-06 -4.4157e-06 6 1e-06 0
9.9 -5.82511e-07 3.45475e-06 -4.43086e-06 7 1e-06 0
9.95 -8.23531e-07 -8.68752e-06 -2.10004e-06 0 1e-06 0
9.95 -1.54274e-07 -1.05581e-05 -1.79755e-06 1 1e-06 0
9.95 -2.15182e-06 -1.03275e-05 -2.43213e-06 2 1e-06 0
9.95 -3.475e-06 -1.13067e-05 -3.6529e-06 3 1e-06 0
9.95 -1.51859e-06 -1.13624e-05 -4.22598e-06 4 1e-06 0
9.95 3.38716e-07 -1.16444e-05 -3.46867e-06 5 1e-06 0
9.95 -2.88215e-07 5.4942e-06 -4.41332e-06 6 1e-06 0
9.95 -5.93813e-07 3.45947e-06 -4.43744e-06 7 1e-06 0
